id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
5580773,4183116,Nilda,18-11-2012,100%,2,2,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",70,,,,30,0,0,2,5,8,91,moderate,1.07
8737284,27628925,Emmett,12-02-2015,100%,2,2,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""First Aid Kit"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",65,350,"1,200.00",,15,2,15,2,1125,3,93,moderate,1.18
958475,5214978,Bruce & Shannon,24-02-2013,100%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,6,1,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",85,600,"1,800.00",250,35,2,15,3,120,99,97,moderate,3.11
8605841,34321359,Colin,26-05-2015,100%,2,2,Seattle,WA,98144,United States,Apartment,Entire home/apt,4,1,1,1,Real Bed,{},74,500,"1,900.00",,45,2,15,2,1125,2,70,moderate,1.05
7500728,39289896,Briar,22-07-2015,80%,1,1,Seattle,WA,98144,United States,Bungalow,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99,,"1,800.00",,60,1,0,2,1125,14,94,moderate,2.71
606297,862329,Prez & Cherie,24-07-2011,89%,11,11,Seattle,WA,98144,United States,House,Entire home/apt,14,3,5,9,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",399,,"10,500.00",300,155,5,20,1,30,81,87,strict,1.95
9094366,30653236,Allison,05-04-2015,100%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,6,2.5,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",300,"2,000.00",,,,1,0,7,1125,0,,strict,
7096107,301107,Perry,27-11-2010,N/A,4,4,Seattle,WA,98144,United States,Tent,Entire home/apt,2,0.5,1,1,Airbed,"{""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",65,,,,,1,45,1,1125,10,92,flexible,1.62
9496612,49220862,Timothy,16-11-2015,100%,1,1,Seattle,WA,98108,United States,Apartment,Entire home/apt,2,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers}",79,,,150,,1,0,3,1125,0,,strict,
8785768,1254153,Johnny,06-10-2011,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door""}",75,500,"1,900.00",,25,1,0,1,1125,0,,flexible,
143580,594315,Jana,16-05-2011,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Essentials}",75,,,100,,1,0,2,21,238,94,moderate,4.31
611500,862329,Prez & Cherie,24-07-2011,89%,11,11,Seattle,WA,98144,United States,House,Entire home/apt,8,2,3,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",219,"2,100.00","7,000.00",150,99,3,20,1,30,29,86,strict,0.7
264829,862329,Prez & Cherie,24-07-2011,89%,11,11,Seattle,WA,98144,United States,House,Entire home/apt,7,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",165,,,150,75,2,17,1,60,41,89,strict,0.83
1856851,9059113,Nikki & William,25-09-2013,100%,2,2,Seattle,WA,98144,United States,House,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",87,510,"1,099.00",,15,1,5,1,90,45,95,flexible,1.79
1317919,862329,Prez & Cherie,24-07-2011,89%,11,11,Seattle,WA,98144,United States,House,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",169,,,125,75,2,15,1,30,0,,strict,
392140,3313235,Leslie,20-08-2012,75%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""First Aid Kit"",""Fire Extinguisher"",Essentials}",75,,,,,1,15,2,7,137,97,flexible,3.07
3139972,3404649,Mia,28-08-2012,90%,2,2,Seattle,WA,98144,United States,House,Shared room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",30,,,,8,0,0,1,1125,81,94,moderate,4.22
10020221,8312164,Austin,21-08-2013,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,Essentials,""24-Hour Check-in"",Iron}",55,,,,,1,0,1,1125,1,100,flexible,1
8759443,27628925,Emmett,12-02-2015,100%,2,2,Seattle,WA,98144,United States,Apartment,Shared room,2,1,1,2,Futon,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",45,230,,,10,2,10,1,3,2,100,flexible,0.72
6317449,4183116,Nilda,18-11-2012,100%,2,2,Seattle,WA,98144,United States,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",50,,,,25,0,0,2,7,2,100,moderate,0.28
6416765,5779421,Kevin,05-04-2013,100%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,6,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",149,"1,250.00","4,500.00",750,125,6,50,2,60,21,87,moderate,3.44
5056580,193689,Eric,06-08-2010,100%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99,745,"2,985.00",100,20,2,0,31,365,100,100,moderate,10.95
6793490,5507055,Lori & Rob,17-03-2013,100%,2,2,Seattle,WA,98144,United States,House,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,Iron}",69,,,150,65,1,25,2,1125,26,95,strict,4.53
2069917,8284327,Anna,20-08-2013,100%,3,3,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,,,200,70,1,20,2,30,18,91,strict,1.64
3258585,11962516,Andrew,05-02-2014,50%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials}",80,500,,,,1,0,1,14,59,97,flexible,3.12
815017,3404649,Mia,28-08-2012,90%,2,2,Seattle,WA,98144,United States,House,Shared room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",55,,,,10,1,8,1,5,136,94,moderate,3.62
6610942,6327925,Marco,10-05-2013,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",75,500,"1,500.00",,50,1,0,3,1125,14,94,flexible,2.64
5365612,27329128,Jorge,06-02-2015,N/A,2,2,Seattle,WA,98144,United States,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",50,,,200,30,1,15,1,1125,5,100,flexible,0.53
1556170,8284327,Anna,20-08-2013,100%,3,3,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,,,200,70,1,20,2,30,68,91,strict,2.51
2486612,6433045,Genjo,17-05-2013,100%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,5,1,1,4,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",112,,,,20,2,15,1,1125,65,91,flexible,2.91
7748778,301107,Perry,27-11-2010,N/A,4,4,Seattle,WA,98144,United States,House,Entire home/apt,3,1,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Hot Tub"",Heating,""Family/Kid Friendly"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",150,,,,,1,0,1,1125,0,,flexible,
6872650,16838013,Erik,16-06-2014,100%,2,2,Seattle,WA,98144,United States,Apartment,Private room,3,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",65,375,"1,350.00",,,1,0,1,90,35,98,moderate,6.73
7634011,36654052,Jeremy,24-06-2015,100%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,6,1,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers}",104,905,"3,200.00",100,50,1,0,1,1125,24,82,moderate,4.8
1898511,9059113,Nikki & William,25-09-2013,100%,2,2,Seattle,WA,98144,United States,House,Private room,1,1.5,1,1,Airbed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",60,,,,10,1,10,1,5,34,95,flexible,1.32
8067053,42608911,Jared,26-08-2015,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",60,,,,,1,0,1,1125,3,80,flexible,0.75
1872885,9759010,Amanda,01-11-2013,100%,1,1,Seattle,WA,98144,United States,House,Private room,1,2.5,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",105,550,,300,120,1,0,7,360,5,100,moderate,0.38
6561379,34321359,Colin,26-05-2015,100%,2,2,Seattle,WA,98144,United States,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",144,850,"2,961.00",,85,2,15,2,1125,15,99,moderate,2.26
265901,862329,Prez & Cherie,24-07-2011,89%,11,11,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",69,525,"2,199.00",100,40,1,15,1,30,15,98,strict,0.31
392779,437055,Jyoti,12-03-2011,100%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",108,,,250,85,2,15,3,30,80,98,moderate,1.84
202174,58235,Apryl,28-11-2009,100%,2,2,Seattle,WA,98122,United States,House,Entire home/apt,4,2,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Safety Card"",Essentials,Shampoo}",159,,,,80,2,25,2,730,14,96,moderate,0.33
7853358,24905439,Xiu,16-12-2014,90%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,4,1,2,3,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",85,607,"2,300.00",200,50,2,20,2,1125,11,98,strict,2.92
2197168,11206862,Tammi,11-01-2014,100%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",135,875,"3,100.00",250,50,2,15,2,1125,79,99,moderate,3.35
4075152,3319535,Jess,20-08-2012,100%,1,1,Seattle,WA,98144,United States,Bed & Breakfast,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",89,,,,30,1,0,2,1125,0,,flexible,
5593399,26135596,Michael,14-01-2015,100%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",120,,,,20,1,0,1,4,7,91,flexible,0.76
366301,1849458,Dawn Marie,03-03-2012,78%,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",70,440,"1,500.00",300,50,3,50,2,1125,9,91,moderate,1.42
6644628,3686989,Alyson,26-09-2012,N/A,1,1,Seattle,WA,98144,United States,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",150,,,,25,2,50,2,1125,9,96,moderate,1.32
3593582,18104211,Tony,14-07-2014,N/A,1,1,Seattle,WA,98144,United States,House,Entire home/apt,5,2.5,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",120,,,100,40,2,20,2,7,1,80,moderate,0.15
6716620,301107,Perry,27-11-2010,N/A,4,4,Seattle,WA,98144,United States,Tent,Entire home/apt,2,0.5,1,1,Airbed,"{""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",65,,,,,1,45,1,1125,14,96,flexible,2.03
6796066,1466280,Ane,02-12-2011,100%,1,1,Seattle,WA,98144,United States,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",60,325,"1,200.00",,,1,0,1,15,10,98,flexible,1.66
3977450,18422078,Carol,19-07-2014,100%,3,3,Seattle,WA,98144,United States,House,Private room,1,1,1,1,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",36,,,150,,1,0,1,5,67,94,moderate,4.46
793629,4181120,Candace,18-11-2012,100%,1,1,Seattle,WA,98144,United States,House,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",95,615,,200,65,1,0,1,30,109,95,moderate,2.95
9110410,12420261,Kc,20-02-2014,N/A,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",88,625,"2,350.00",,,1,0,3,1125,0,,moderate,
5705161,29481973,Chris,17-03-2015,100%,1,1,Seattle,WA,98144,United States,Apartment,Private room,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",75,665,,100,15,2,20,1,10,93,96,moderate,9.72
8596938,45242470,Ryan And Sara,27-09-2015,N/A,1,1,Seattle,WA,98144,United States,Apartment,Entire home/apt,6,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",130,750,"2,700.00",,,1,0,1,1125,0,,flexible,
5364119,4448620,Moon,20-12-2012,100%,1,1,Seattle,WA,98144,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}",63,,,,,2,20,2,1125,23,100,moderate,2.28
6211882,29952162,Jeff,24-03-2015,100%,3,3,Seattle,WA,98144,United States,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door""}",60,350,"1,228.00",300,30,1,20,1,200,13,97,strict,1.67
